,FileName,EmoClass,EmoAct,EmoVal,EmoDom,SpkrID,Gender,Split_Set
601,MSP-PODCAST_0023_0342.wav,H,5.103448,5.517241,5.206897,163,Male,Train
602,MSP-PODCAST_0023_0342_0001.wav,H,5.666667,5.833333,5.416667,115,Male,Train
603,MSP-PODCAST_0023_0342_0002.wav,N,4.833333,5.0,5.083333,115,Male,Train
604,MSP-PODCAST_0023_0343.wav,N,4.0,4.6,3.4,163,Male,Train
605,MSP-PODCAST_0023_0344.wav,H,4.2,5.2,5.2,163,Male,Train
606,MSP-PODCAST_0023_0345.wav,N,4.1,4.6,4.4,163,Male,Train
607,MSP-PODCAST_0023_0345_0002.wav,N,4.6,5.2,4.6,1,Male,Train
608,MSP-PODCAST_0023_0346.wav,H,5.153846,5.153846,4.923077,163,Male,Train
609,MSP-PODCAST_0023_0347.wav,N,3.6,4.8,4.0,1,Male,Train
610,MSP-PODCAST_0023_0348.wav,H,4.2,5.2,5.2,163,Male,Train
611,MSP-PODCAST_0023_0349.wav,H,5.0,4.8,5.2,163,Male,Train
612,MSP-PODCAST_0023_0350.wav,N,4.8,4.8,4.6,163,Male,Train
613,MSP-PODCAST_0023_0351.wav,H,5.8,3.6,5.0,163,Male,Train
614,MSP-PODCAST_0023_0352.wav,N,3.6,3.8,4.2,163,Male,Train
615,MSP-PODCAST_0023_0353.wav,N,4.8,4.8,4.4,163,Male,Train
616,MSP-PODCAST_0023_0354.wav,H,4.75,5.25,4.75,163,Male,Train
617,MSP-PODCAST_0023_0355.wav,X,4.4,2.8,4.4,163,Male,Train
618,MSP-PODCAST_0023_0356.wav,X,3.0,4.2,3.8,163,Male,Train
619,MSP-PODCAST_0023_0357.wav,O,3.8,2.8,4.0,163,Male,Train
620,MSP-PODCAST_0023_0358.wav,N,5.0,4.0,4.0,163,Male,Train
621,MSP-PODCAST_0023_0359.wav,D,3.0,4.0,3.4,163,Male,Train
622,MSP-PODCAST_0023_0360.wav,N,3.0,4.0,4.0,163,Male,Train
623,MSP-PODCAST_0023_0361.wav,N,3.5,3.5,4.333333,163,Male,Train
624,MSP-PODCAST_0023_0362.wav,U,3.5,3.0,4.666667,163,Male,Train
625,MSP-PODCAST_0023_0363.wav,X,3.4,3.8,5.0,163,Male,Train
626,MSP-PODCAST_0023_0364.wav,N,3.2,3.6,3.6,1,Male,Train
627,MSP-PODCAST_0023_0365.wav,X,3.0,3.8,3.2,1,Male,Train
628,MSP-PODCAST_0023_0366.wav,N,3.6,3.6,4.6,1,Male,Train
629,MSP-PODCAST_0023_0367.wav,N,3.8,4.6,4.4,1,Male,Train
630,MSP-PODCAST_0023_0368.wav,X,4.4,3.4,4.8,1,Male,Train
631,MSP-PODCAST_0023_0369.wav,N,3.2,4.4,2.6,1,Male,Train
632,MSP-PODCAST_0023_0370.wav,N,4.0,3.0,5.0,1,Male,Train
633,MSP-PODCAST_0023_0371.wav,N,4.0,5.0,5.0,1,Male,Train
634,MSP-PODCAST_0023_0372.wav,O,4.4,2.8,4.8,1,Male,Train
635,MSP-PODCAST_0023_0373.wav,H,4.0,4.6,4.0,1,Male,Train
636,MSP-PODCAST_0023_0374.wav,N,4.333333,4.833333,4.5,1,Male,Train
637,MSP-PODCAST_0023_0375.wav,X,4.6,4.6,4.8,1,Male,Train
638,MSP-PODCAST_0023_0376.wav,N,5.2,4.4,5.4,1,Male,Train
639,MSP-PODCAST_0023_0377.wav,C,4.0,4.6,4.8,1,Male,Train
640,MSP-PODCAST_0023_0378.wav,N,4.4,3.8,4.4,1,Male,Train
641,MSP-PODCAST_0023_0379.wav,N,4.2,3.2,4.0,1,Male,Train
642,MSP-PODCAST_0023_0380.wav,N,3.6,3.8,3.8,1,Male,Train
643,MSP-PODCAST_0023_0381.wav,C,4.2,2.2,4.2,1,Male,Train
644,MSP-PODCAST_0023_0382.wav,X,4.6,4.4,5.0,1,Male,Train
645,MSP-PODCAST_0023_0383.wav,N,4.0,4.0,5.0,1,Male,Train
646,MSP-PODCAST_0023_0384.wav,N,3.2,4.8,4.2,1,Male,Train
647,MSP-PODCAST_0023_0385.wav,H,4.833333,5.25,4.75,1,Male,Train
648,MSP-PODCAST_0023_0386.wav,F,3.4,3.0,3.4,163,Male,Train
649,MSP-PODCAST_0023_0387.wav,N,3.8,3.6,4.2,163,Male,Train
650,MSP-PODCAST_0023_0388.wav,S,3.8,3.6,4.0,163,Male,Train
651,MSP-PODCAST_0023_0389.wav,N,5.25,5.083333,4.666667,163,Male,Train
652,MSP-PODCAST_0023_0390.wav,C,4.6,3.0,5.2,163,Male,Train
653,MSP-PODCAST_0023_0391.wav,X,4.0,5.0,5.6,493,Male,Train
654,MSP-PODCAST_0023_0392.wav,N,3.333333,3.444444,4.0,493,Male,Train
655,MSP-PODCAST_0023_0393.wav,N,2.6,3.2,3.4,493,Male,Train
656,MSP-PODCAST_0023_0394.wav,N,3.8,3.4,4.2,493,Male,Train
657,MSP-PODCAST_0023_0395.wav,X,3.8,3.8,4.4,493,Male,Train
658,MSP-PODCAST_0023_0396.wav,N,3.4,3.6,3.4,493,Male,Train
659,MSP-PODCAST_0023_0397.wav,S,3.8,3.0,4.2,1,Male,Train
660,MSP-PODCAST_0023_0398.wav,N,2.8,4.0,5.0,Unknown,Unknown,Train
661,MSP-PODCAST_0023_0399.wav,X,3.4,3.6,4.2,Unknown,Unknown,Train
662,MSP-PODCAST_0023_0400.wav,N,4.2,4.8,4.6,1,Male,Train
663,MSP-PODCAST_0023_0401.wav,X,4.6,5.2,4.8,1,Male,Train
664,MSP-PODCAST_0023_0402.wav,N,4.4,3.8,4.2,1,Male,Train
665,MSP-PODCAST_0023_0403.wav,H,4.8,5.6,5.0,1,Male,Train
666,MSP-PODCAST_0023_0404.wav,H,5.166667,5.583333,4.916667,1,Male,Train
667,MSP-PODCAST_0023_0405.wav,N,4.0,4.0,4.0,1,Male,Train
668,MSP-PODCAST_0023_0406.wav,H,5.416667,5.416667,5.166667,1,Male,Train
669,MSP-PODCAST_0023_0407.wav,X,4.6,4.4,4.0,1,Male,Train
670,MSP-PODCAST_0023_0408.wav,X,2.8,4.4,3.2,1,Male,Train
671,MSP-PODCAST_0023_0409.wav,X,3.8,2.4,3.8,1,Male,Train
672,MSP-PODCAST_0023_0410.wav,H,4.8,5.6,5.0,1,Male,Train
673,MSP-PODCAST_0023_0411.wav,N,4.2,4.0,5.0,1,Male,Train
674,MSP-PODCAST_0023_0412.wav,H,4.2,4.8,4.8,163,Male,Train
675,MSP-PODCAST_0023_0413.wav,N,3.4,3.4,4.0,163,Male,Train
676,MSP-PODCAST_0023_0414.wav,H,4.8,4.6,5.0,1,Male,Train
677,MSP-PODCAST_0023_0415.wav,H,5.0,4.916667,4.75,163,Male,Train
678,MSP-PODCAST_0023_0416.wav,N,4.2,3.6,4.2,1,Male,Train
679,MSP-PODCAST_0023_0417.wav,N,3.0,4.2,4.0,1,Male,Train
680,MSP-PODCAST_0023_0418.wav,N,4.0,4.0,5.0,493,Male,Train
681,MSP-PODCAST_0023_0419.wav,H,4.8,5.4,4.8,1,Male,Train
682,MSP-PODCAST_0023_0420.wav,N,4.0,4.0,4.0,1,Male,Train
683,MSP-PODCAST_0023_0421.wav,X,3.8,3.6,4.0,1,Male,Train
684,MSP-PODCAST_0023_0422.wav,S,3.8,3.4,4.2,1,Male,Train
685,MSP-PODCAST_0023_0423.wav,N,4.0,4.2,4.4,1,Male,Train
686,MSP-PODCAST_0023_0424.wav,U,4.0,4.4,4.2,1,Male,Train
687,MSP-PODCAST_0023_0425.wav,N,4.0,4.4,3.6,1,Male,Train
688,MSP-PODCAST_0023_0426.wav,N,3.4,3.8,4.0,1,Male,Train
689,MSP-PODCAST_0023_0427.wav,N,3.0,3.8,3.4,1,Male,Train
690,MSP-PODCAST_0023_0428.wav,N,2.8,4.2,3.6,1,Male,Train
691,MSP-PODCAST_0023_0429.wav,X,4.0,3.6,3.2,Unknown,Unknown,Train
692,MSP-PODCAST_0023_0430.wav,U,4.0,4.2,5.2,Unknown,Unknown,Train
693,MSP-PODCAST_0023_0431.wav,X,2.8,3.2,3.0,Unknown,Unknown,Train
694,MSP-PODCAST_0023_0432.wav,C,4.384615,3.076923,4.692308,Unknown,Unknown,Train
695,MSP-PODCAST_0023_0433.wav,N,4.4,5.2,4.6,Unknown,Unknown,Train
696,MSP-PODCAST_0023_0434.wav,X,3.0,3.2,4.0,Unknown,Unknown,Train
697,MSP-PODCAST_0023_0435.wav,X,4.166667,3.333333,4.666667,Unknown,Unknown,Train
698,MSP-PODCAST_0023_0436.wav,X,4.6,3.6,4.8,Unknown,Unknown,Train
699,MSP-PODCAST_0023_0437.wav,N,4.0,4.4,4.0,Unknown,Unknown,Train
700,MSP-PODCAST_0023_0438.wav,N,3.8,4.6,4.4,Unknown,Unknown,Train
701,MSP-PODCAST_0023_0439.wav,N,3.4,4.0,4.2,163,Male,Train
702,MSP-PODCAST_0023_0440.wav,O,4.8,4.4,4.2,163,Male,Train
703,MSP-PODCAST_0023_0441.wav,N,4.0,4.0,4.333333,163,Male,Train
704,MSP-PODCAST_0023_0442.wav,N,3.0,3.4,2.8,163,Male,Train
705,MSP-PODCAST_0023_0443.wav,N,4.8,4.6,4.6,163,Male,Train
706,MSP-PODCAST_0023_0444.wav,N,4.2,3.8,4.4,163,Male,Train
707,MSP-PODCAST_0023_0445.wav,N,2.2,4.4,3.4,163,Male,Train
708,MSP-PODCAST_0023_0446.wav,N,4.0,3.6,3.6,Unknown,Unknown,Train
709,MSP-PODCAST_0023_0447.wav,N,2.4,4.0,4.6,Unknown,Unknown,Train
710,MSP-PODCAST_0023_0448.wav,N,4.0,4.8,4.6,Unknown,Unknown,Train
711,MSP-PODCAST_0023_0449.wav,N,4.2,4.2,4.2,1,Male,Train
712,MSP-PODCAST_0023_0450.wav,N,3.4,4.2,4.6,1,Male,Train
713,MSP-PODCAST_0023_0451.wav,N,2.6,4.2,3.4,1,Male,Train
714,MSP-PODCAST_0023_0452.wav,N,3.8,4.4,4.4,1,Male,Train
715,MSP-PODCAST_0023_0453.wav,N,3.8,3.8,3.6,1,Male,Train
716,MSP-PODCAST_0023_0454.wav,N,3.4,5.4,4.8,1,Male,Train
717,MSP-PODCAST_0023_0455.wav,X,4.4,5.0,4.4,1,Male,Train
718,MSP-PODCAST_0023_0456.wav,N,3.6,4.6,4.2,1,Male,Train
719,MSP-PODCAST_0023_0457.wav,N,4.4,4.6,3.6,1,Male,Train
720,MSP-PODCAST_0023_0458.wav,N,5.5,4.666667,5.166667,1,Male,Train
721,MSP-PODCAST_0023_0459.wav,O,4.2,3.6,4.8,1,Male,Train
722,MSP-PODCAST_0023_0460.wav,N,3.0,4.4,4.0,1,Male,Train
723,MSP-PODCAST_0023_0461.wav,N,3.8,4.0,4.6,Unknown,Unknown,Train
724,MSP-PODCAST_0023_0462.wav,N,2.6,4.0,3.6,Unknown,Unknown,Train
725,MSP-PODCAST_0023_0463.wav,H,6.071429,5.214286,6.142857,Unknown,Unknown,Train
726,MSP-PODCAST_0023_0464.wav,H,5.769231,6.615385,6.0,Unknown,Unknown,Train
727,MSP-PODCAST_0023_0465.wav,H,3.6,4.6,4.2,Unknown,Unknown,Train
728,MSP-PODCAST_0023_0466.wav,X,3.333333,3.666667,3.666667,Unknown,Unknown,Train
729,MSP-PODCAST_0023_0467.wav,H,5.0,6.083333,5.666667,Unknown,Unknown,Train
730,MSP-PODCAST_0023_0468.wav,N,3.6,5.2,4.0,Unknown,Unknown,Train
731,MSP-PODCAST_0023_0469.wav,N,3.0,3.2,3.2,163,Male,Train
732,MSP-PODCAST_0023_0470.wav,X,4.0,4.2,4.4,163,Male,Train
733,MSP-PODCAST_0023_0471.wav,N,3.6,4.6,4.2,163,Male,Train
734,MSP-PODCAST_0023_0472.wav,N,4.2,5.0,4.6,163,Male,Train
735,MSP-PODCAST_0023_0473.wav,X,3.4,5.2,4.0,163,Male,Train
736,MSP-PODCAST_0023_0474.wav,N,4.333333,3.833333,4.333333,163,Male,Train
737,MSP-PODCAST_0023_0475.wav,N,5.0,4.0,4.0,163,Male,Train
738,MSP-PODCAST_0023_0476.wav,X,4.0,4.6,4.6,163,Male,Train
739,MSP-PODCAST_0023_0477.wav,C,2.6,3.6,3.2,163,Male,Train
740,MSP-PODCAST_0023_0478.wav,C,4.2,2.6,4.4,163,Male,Train
741,MSP-PODCAST_0023_0479.wav,N,4.5,4.583333,4.5,1,Male,Train
742,MSP-PODCAST_0023_0480.wav,N,5.0,5.166667,4.833333,1,Male,Train
743,MSP-PODCAST_0023_0481.wav,N,4.0,4.0,5.0,1,Male,Train
744,MSP-PODCAST_0023_0483.wav,N,3.2,4.2,3.6,1,Male,Train
745,MSP-PODCAST_0023_0484.wav,N,4.0,5.0,5.0,1,Male,Train
746,MSP-PODCAST_0023_0485.wav,N,2.8,3.8,3.6,1,Male,Train
747,MSP-PODCAST_0023_0486.wav,H,4.2,5.4,4.6,493,Male,Train
748,MSP-PODCAST_0023_0487.wav,N,2.8,4.0,4.6,1,Male,Train
749,MSP-PODCAST_0023_0516.wav,N,3.2,3.2,4.2,1,Male,Train
750,MSP-PODCAST_0023_0541.wav,N,2.375,3.875,3.25,1,Male,Train
751,MSP-PODCAST_0023_0543.wav,C,4.111111,4.0,4.666667,163,Male,Train
752,MSP-PODCAST_0023_0553.wav,D,5.615385,2.461538,5.615385,1,Male,Train
753,MSP-PODCAST_0023_0559.wav,C,4.0,2.857143,4.0,1,Male,Train
754,MSP-PODCAST_0023_0569.wav,S,3.785714,2.714286,4.357143,Unknown,Unknown,Train
755,MSP-PODCAST_0023_0589.wav,H,4.4,5.8,4.4,1,Male,Train
756,MSP-PODCAST_0023_0591.wav,H,5.0,4.2,5.0,Unknown,Unknown,Train
757,MSP-PODCAST_0023_0596.wav,X,5.307692,3.0,4.769231,Unknown,Unknown,Train
758,MSP-PODCAST_0023_0608.wav,N,4.4,4.4,5.0,Unknown,Unknown,Train
759,MSP-PODCAST_0023_0611.wav,N,3.722222,3.388889,4.055556,Unknown,Unknown,Train
760,MSP-PODCAST_0023_0628.wav,X,4.846154,2.615385,5.076923,Unknown,Unknown,Train
761,MSP-PODCAST_0023_0635.wav,N,3.6,4.0,4.0,Unknown,Unknown,Train
762,MSP-PODCAST_0023_0641.wav,N,4.769231,4.692308,5.0,Unknown,Unknown,Train
763,MSP-PODCAST_0023_0673.wav,N,4.166667,4.5,4.166667,Unknown,Unknown,Train
764,MSP-PODCAST_0023_0691.wav,N,3.5,4.333333,3.833333,1,Male,Train
765,MSP-PODCAST_0023_0692.wav,N,3.4,4.0,2.8,1,Male,Train
766,MSP-PODCAST_0023_0714.wav,H,4.4,5.0,4.4,Unknown,Unknown,Train
767,MSP-PODCAST_0023_0717.wav,C,3.333333,3.833333,5.0,Unknown,Unknown,Train
768,MSP-PODCAST_0023_0718.wav,H,5.142857,5.571429,5.428571,Unknown,Unknown,Train
769,MSP-PODCAST_0023_0719.wav,H,4.785714,5.571429,4.642857,1,Male,Train
770,MSP-PODCAST_0023_0726.wav,A,5.2,3.4,5.6,1,Male,Train
771,MSP-PODCAST_0023_0734.wav,N,3.4,4.2,3.6,Unknown,Unknown,Train
772,MSP-PODCAST_0023_0750.wav,X,4.6,2.6,4.8,1,Male,Train
773,MSP-PODCAST_0023_0751.wav,X,5.0,3.8,5.2,1,Male,Train
774,MSP-PODCAST_0023_0758.wav,N,4.0,3.2,4.4,Unknown,Unknown,Train
775,MSP-PODCAST_0023_0768.wav,N,4.2,5.0,4.6,1,Male,Train
776,MSP-PODCAST_0023_0773.wav,A,4.8,2.4,5.0,Unknown,Unknown,Train
777,MSP-PODCAST_0023_0783.wav,N,4.6,5.0,4.6,1,Male,Train
778,MSP-PODCAST_0023_0786.wav,N,4.2,3.4,3.4,Unknown,Unknown,Train
779,MSP-PODCAST_0023_0788.wav,S,2.615385,3.153846,2.692308,Unknown,Unknown,Train
780,MSP-PODCAST_0023_0789.wav,N,3.0,3.2,2.8,Unknown,Unknown,Train
781,MSP-PODCAST_0023_0794.wav,C,4.714286,3.357143,4.642857,1,Male,Train
782,MSP-PODCAST_0023_0817.wav,N,4.153846,3.923077,4.846154,1,Male,Train
783,MSP-PODCAST_0024_0003.wav,N,3.2,3.8,3.6,115,Male,Train
784,MSP-PODCAST_0024_0004.wav,A,4.666667,3.416667,4.583333,115,Male,Train
785,MSP-PODCAST_0024_0010.wav,X,3.6,3.4,4.6,115,Male,Train
786,MSP-PODCAST_0024_0036.wav,F,3.4,2.6,4.2,115,Male,Train
787,MSP-PODCAST_0024_0039.wav,D,3.055556,2.277778,4.388889,115,Male,Train
788,MSP-PODCAST_0024_0055.wav,N,2.6,3.8,3.6,115,Male,Train
789,MSP-PODCAST_0024_0057.wav,N,4.333333,3.333333,5.333333,115,Male,Train
790,MSP-PODCAST_0024_0069.wav,X,3.4,3.4,5.0,115,Male,Train
791,MSP-PODCAST_0024_0105.wav,N,4.4,3.6,4.0,115,Male,Train
792,MSP-PODCAST_0024_0112.wav,N,3.6,3.8,4.8,115,Male,Train
793,MSP-PODCAST_0024_0139.wav,N,4.8,4.2,5.0,115,Male,Train
794,MSP-PODCAST_0024_0140.wav,N,4.0,5.4,4.6,115,Male,Train
795,MSP-PODCAST_0024_0151.wav,N,4.333333,3.666667,5.0,115,Male,Train
796,MSP-PODCAST_0024_0191.wav,H,4.470588,5.823529,4.764706,115,Male,Train
797,MSP-PODCAST_0024_0193.wav,N,3.2,4.4,5.2,115,Male,Train
798,MSP-PODCAST_0024_0221.wav,X,4.8,3.0,4.6,115,Male,Train
799,MSP-PODCAST_0024_0249.wav,N,4.4,4.4,4.8,115,Male,Train
800,MSP-PODCAST_0024_0276.wav,H,3.857143,5.285714,4.0,115,Male,Train
801,MSP-PODCAST_0024_0282.wav,H,4.5,5.5,5.166667,115,Male,Train
802,MSP-PODCAST_0024_0312.wav,X,4.666667,5.0,4.5,115,Male,Train
803,MSP-PODCAST_0024_0393.wav,S,4.166667,3.833333,4.0,115,Male,Train
804,MSP-PODCAST_0024_0420.wav,D,4.2,2.4,4.4,163,Male,Train
805,MSP-PODCAST_0024_0428.wav,U,5.333333,4.133333,4.866667,1,Male,Train
806,MSP-PODCAST_0024_0435.wav,X,4.6,3.0,5.0,163,Male,Train
807,MSP-PODCAST_0024_0438.wav,N,4.8,4.2,4.4,115,Male,Train
808,MSP-PODCAST_0024_0446.wav,X,2.6,3.4,4.4,115,Male,Train
809,MSP-PODCAST_0024_0448.wav,C,5.384615,3.923077,5.230769,115,Male,Train
810,MSP-PODCAST_0024_0449.wav,N,4.0,3.166667,4.166667,163,Male,Train
811,MSP-PODCAST_0024_0464.wav,N,5.0,5.2,5.0,115,Male,Train
812,MSP-PODCAST_0024_0469.wav,N,4.2,4.4,4.6,163,Male,Train
813,MSP-PODCAST_0024_0479.wav,D,4.894737,2.578947,5.157895,163,Male,Train
814,MSP-PODCAST_0024_0488.wav,X,5.666667,5.333333,5.416667,115,Male,Train
815,MSP-PODCAST_0024_0494.wav,N,3.0,4.0,4.4,115,Male,Train
816,MSP-PODCAST_0024_0501.wav,X,5.0,2.384615,5.230769,1,Male,Train
817,MSP-PODCAST_0024_0503.wav,X,5.2,4.0,5.4,1,Male,Train
818,MSP-PODCAST_0024_0509.wav,C,4.076923,2.692308,4.615385,115,Male,Train
819,MSP-PODCAST_0024_0514.wav,A,5.2,1.8,5.8,115,Male,Train
820,MSP-PODCAST_0024_0516.wav,D,4.384615,3.0,4.307692,1,Male,Train
821,MSP-PODCAST_0024_0518.wav,O,4.2,3.8,4.2,1,Male,Train
822,MSP-PODCAST_0024_0520.wav,N,4.8,3.8,4.8,1,Male,Train
823,MSP-PODCAST_0024_0522.wav,X,4.4,3.2,4.8,115,Male,Train
824,MSP-PODCAST_0024_0535.wav,H,5.166667,4.5,4.666667,115,Male,Train
825,MSP-PODCAST_0024_0545.wav,X,4.2,3.4,4.6,1,Male,Train
826,MSP-PODCAST_0024_0548.wav,N,4.4,3.2,4.6,1,Male,Train
827,MSP-PODCAST_0024_0549.wav,N,3.153846,3.307692,4.076923,1,Male,Train
828,MSP-PODCAST_0024_0551.wav,N,4.2,4.2,4.4,1,Male,Train
829,MSP-PODCAST_0024_0552.wav,N,3.4,4.4,3.6,1,Male,Train
830,MSP-PODCAST_0024_0553.wav,H,4.8,4.6,4.4,1,Male,Train
831,MSP-PODCAST_0024_0557.wav,N,5.333333,4.666667,5.166667,115,Male,Train
832,MSP-PODCAST_0024_0562.wav,N,4.0,4.8,4.4,115,Male,Train
833,MSP-PODCAST_0024_0572.wav,H,5.384615,5.307692,5.307692,115,Male,Train
834,MSP-PODCAST_0024_0575.wav,N,4.333333,4.75,4.666667,115,Male,Train
835,MSP-PODCAST_0024_0576.wav,N,4.333333,4.333333,4.666667,115,Male,Train
836,MSP-PODCAST_0024_0582.wav,N,4.833333,5.166667,5.0,1,Male,Train
837,MSP-PODCAST_0024_0593.wav,N,4.5,4.166667,4.333333,1,Male,Train
838,MSP-PODCAST_0024_0595.wav,N,4.6,4.0,4.6,1,Male,Train
839,MSP-PODCAST_0024_0596.wav,N,4.833333,4.5,4.833333,1,Male,Train
840,MSP-PODCAST_0024_0599.wav,N,4.4,4.0,4.6,1,Male,Train
841,MSP-PODCAST_0024_0600.wav,X,4.2,2.8,4.8,115,Male,Train
842,MSP-PODCAST_0024_0609.wav,C,2.8,3.0,4.2,115,Male,Train
843,MSP-PODCAST_0024_0615.wav,N,4.5,4.5,5.166667,115,Male,Train
844,MSP-PODCAST_0024_0623.wav,N,4.285714,3.857143,4.428571,115,Male,Train
845,MSP-PODCAST_0024_0629.wav,C,4.894737,2.263158,5.526316,115,Male,Train
846,MSP-PODCAST_0024_0641.wav,X,3.769231,4.615385,4.769231,1,Male,Train
847,MSP-PODCAST_0024_0642.wav,N,3.8,4.2,4.4,1,Male,Train
848,MSP-PODCAST_0024_0645.wav,F,5.4,4.2,5.2,1,Male,Train
849,MSP-PODCAST_0024_0646.wav,X,3.4,3.0,5.2,115,Male,Train
850,MSP-PODCAST_0024_0649.wav,N,4.166667,3.333333,4.5,115,Male,Train
851,MSP-PODCAST_0024_0651.wav,N,4.8,4.4,4.6,115,Male,Train
852,MSP-PODCAST_0024_0652.wav,X,4.0,4.0,5.0,115,Male,Train
853,MSP-PODCAST_0024_0653.wav,N,4.833333,3.666667,4.666667,115,Male,Train
854,MSP-PODCAST_0024_0656.wav,X,4.6,3.6,4.6,115,Male,Train
855,MSP-PODCAST_0024_0658.wav,N,4.5,4.0,5.0,115,Male,Train
856,MSP-PODCAST_0024_0677.wav,N,4.166667,4.833333,5.0,1,Male,Train
857,MSP-PODCAST_0024_0680.wav,X,4.0,3.0,4.0,1,Male,Train
858,MSP-PODCAST_0024_0681.wav,O,4.6,4.8,4.8,115,Male,Train
859,MSP-PODCAST_0024_0691.wav,N,3.833333,4.333333,4.333333,1,Male,Train
860,MSP-PODCAST_0024_0699.wav,H,4.833333,5.0,5.333333,115,Male,Train
861,MSP-PODCAST_0024_0700.wav,N,4.166667,4.333333,4.333333,115,Male,Train
862,MSP-PODCAST_0024_0702.wav,N,4.333333,4.166667,4.5,115,Male,Train
863,MSP-PODCAST_0024_0708.wav,X,4.4,3.8,4.2,1,Male,Train
864,MSP-PODCAST_0024_0709.wav,H,4.0,4.5,4.166667,1,Male,Train
865,MSP-PODCAST_0024_0712.wav,C,4.666667,3.0,4.666667,115,Male,Train
866,MSP-PODCAST_0025_0009.wav,C,3.4,2.6,3.8,549,Male,Train
867,MSP-PODCAST_0025_0026.wav,X,5.0,4.0,4.8,548,Male,Train
868,MSP-PODCAST_0025_0037.wav,H,5.25,5.333333,5.083333,549,Male,Train
869,MSP-PODCAST_0027_0024.wav,N,2.578947,3.473684,2.684211,Unknown,Unknown,Train
870,MSP-PODCAST_0027_0034.wav,H,4.333333,4.833333,4.5,Unknown,Unknown,Train
871,MSP-PODCAST_0027_0054.wav,N,4.6,3.0,4.2,Unknown,Unknown,Train
872,MSP-PODCAST_0027_0073.wav,N,3.166667,4.0,3.333333,Unknown,Unknown,Train
873,MSP-PODCAST_0027_0109.wav,N,4.333333,4.0,4.166667,Unknown,Unknown,Train
874,MSP-PODCAST_0027_0122.wav,N,4.5,3.5,3.833333,Unknown,Unknown,Train
875,MSP-PODCAST_0027_0140.wav,N,4.5,4.5,4.666667,Unknown,Unknown,Train
876,MSP-PODCAST_0027_0212.wav,N,3.8,4.2,3.4,Unknown,Unknown,Train
877,MSP-PODCAST_0027_0213.wav,N,3.4,3.8,3.6,Unknown,Unknown,Train
878,MSP-PODCAST_0027_0280.wav,N,3.333333,3.833333,3.0,Unknown,Unknown,Train
879,MSP-PODCAST_0027_0317.wav,N,2.333333,4.0,2.5,Unknown,Unknown,Train
880,MSP-PODCAST_0027_0343.wav,N,3.4,4.2,3.2,Unknown,Unknown,Train
881,MSP-PODCAST_0027_0361.wav,N,2.4,4.0,2.4,Unknown,Unknown,Train
882,MSP-PODCAST_0027_0391.wav,N,3.6,4.6,3.8,Unknown,Unknown,Train
883,MSP-PODCAST_0027_0491.wav,N,4.3,4.8,4.5,Unknown,Unknown,Train
884,MSP-PODCAST_0027_0630.wav,N,2.4,3.2,3.0,Unknown,Unknown,Train
885,MSP-PODCAST_0027_0660.wav,N,3.470588,3.882353,3.941176,Unknown,Unknown,Train
886,MSP-PODCAST_0027_0735.wav,X,4.833333,4.166667,4.833333,Unknown,Unknown,Train
887,MSP-PODCAST_0027_0774.wav,N,4.0,4.571429,3.714286,Unknown,Unknown,Train
888,MSP-PODCAST_0027_0784.wav,N,5.0,4.714286,5.0,Unknown,Unknown,Train
889,MSP-PODCAST_0027_1058.wav,U,4.166667,3.333333,4.0,Unknown,Unknown,Train
890,MSP-PODCAST_0027_1086.wav,N,3.555556,3.722222,4.0,Unknown,Unknown,Train
891,MSP-PODCAST_0027_1134.wav,N,5.0,4.333333,4.166667,Unknown,Unknown,Train
892,MSP-PODCAST_0027_1215.wav,N,2.833333,4.0,2.833333,Unknown,Unknown,Train
893,MSP-PODCAST_0028_0068.wav,U,5.0,3.2,4.6,Unknown,Unknown,Train
894,MSP-PODCAST_0028_0081.wav,D,5.666667,2.5,5.833333,Unknown,Unknown,Train
895,MSP-PODCAST_0028_0097.wav,A,5.947368,1.894737,5.842105,Unknown,Unknown,Train
896,MSP-PODCAST_0028_0115.wav,C,5.052632,2.947368,4.894737,Unknown,Unknown,Train
897,MSP-PODCAST_0028_0116.wav,X,5.052632,3.157895,4.684211,Unknown,Unknown,Train
898,MSP-PODCAST_0032_0001.wav,S,4.8,3.8,4.8,Unknown,Unknown,Train
899,MSP-PODCAST_0032_0004.wav,N,4.35,5.15,5.0,Unknown,Unknown,Train
900,MSP-PODCAST_0032_0007.wav,N,4.0,4.352941,4.117647,Unknown,Unknown,Train
901,MSP-PODCAST_0032_0008.wav,N,4.5,4.571429,4.571429,Unknown,Unknown,Train
902,MSP-PODCAST_0032_0011.wav,N,4.461538,5.153846,4.461538,Unknown,Unknown,Train
903,MSP-PODCAST_0032_0014.wav,N,4.0,4.4,4.0,Unknown,Unknown,Train
904,MSP-PODCAST_0032_0022.wav,N,4.166667,3.5,4.166667,Unknown,Unknown,Train
905,MSP-PODCAST_0032_0025.wav,X,3.8,3.2,4.2,Unknown,Unknown,Train
906,MSP-PODCAST_0033_0001.wav,H,4.8,5.6,4.8,31,Male,Train
907,MSP-PODCAST_0033_0010.wav,N,4.2,3.6,3.8,31,Male,Train
908,MSP-PODCAST_0033_0012.wav,N,3.2,3.8,3.6,31,Male,Train
909,MSP-PODCAST_0033_0014.wav,N,3.4,4.0,4.2,31,Male,Train
